Direction,District,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Type,Year
西南,大坪,25,商社时代,106105313974,1室0厅,60,渝中,简装,34.0,塔楼,2016
东南,解放碑,30,城市新锐,106104546506,1室0厅,80,渝中,简装,40.0,板塔结合,2002
西北,大坪,32,协信阿卡迪亚,106105297819,3室2厅,200,渝中,精装,127.0,塔楼,2012
东南,大坪,17,金科visar国际,106104149310,3室1厅,120,渝中,简装,87.0,塔楼,2012
西北,化龙桥,28,重庆天地雍江翠湖,106104799921,3室2厅,272,渝中,精装,163.0,塔楼,2016
南,大坪,24,金银湾221号,106105121297,1室1厅,57,渝中,精装,47.0,塔楼,2005
东南,大坪,40,江屿朗廷,106105203885,3室1厅,135,渝中,精装,85.0,塔楼,2015
南北,解放碑,18,富华大厦,106104947156,2室1厅,61,渝中,简装,71.0,塔楼,1997
南北,解放碑,32,民生巷社区,106105257937,3室2厅,105,渝中,简装,108.0,塔楼,2002
东,大坪,34,万科锦程,106105279294,2室1厅,132,渝中,精装,72.0,塔楼,2010
南,解放碑,41,财信渝中城,106104342427,3室2厅,183,渝中,精装,87.0,塔楼,2017
东南,解放碑,55,日月光,106104423940,2室1厅,208,渝中,精装,113.0,塔楼,2010
东南,大坪,33,国宾豪庭三期,106104855331,4室2厅,128,渝中,精装,85.0,塔楼,2014
南,大坪,32,丽水菁苑,106105242341,3室2厅,167,渝中,精装,119.0,塔楼,2008
东南,大坪,31,康德糖果盒,106105387221,2室1厅,85,渝中,其他,60.0,塔楼,2007
北,解放碑,32,宏声大厦(渝中),106105390006,4室2厅,180,渝中,其他,157.0,塔楼,2001
东,大坪,32,渝州新都,106105326653,2室2厅,134,渝中,简装,82.0,塔楼,2007
东北,大坪,22,协信云栖谷,106105354707,3室2厅,168,渝中,精装,126.0,塔楼,2009
东南,化龙桥,31,雍江苑,106102451625,2室2厅,168,渝中,精装,101.0,板塔结合,2009
南,大坪,11,金银苑,106105278992,1室1厅,72.2,渝中,精装,56.0,板楼,2007
北,大坪,24,心巢小区,106105332970,1室1厅,73,渝中,简装,52.0,塔楼,2004
东北,化龙桥,18,雍江艺庭,106102659512,4室2厅,380,渝中,精装,220.0,塔楼,2010
南北,大坪,31,世纪花城,106103702138,3室1厅,83,渝中,简装,104.0,塔楼,2005
北,化龙桥,18,雍江苑,106104685608,3室2厅,255,渝中,精装,150.0,塔楼,2009
南,上清寺,45,里面,106105162130,3室1厅,133,渝中,毛坯,79.0,塔楼,2017
南,化龙桥,33,雍江悦庭,106105162238,2室2厅,160,渝中,精装,84.0,塔楼,2012
东南,大坪,14,立源地,106105276303,2室1厅,80,渝中,简装,81.0,塔楼,2002
南,大坪,34,春语江山,106102417673,3室2厅,130,渝中,精装,94.0,塔楼,2012
东南,袁家岗,4,袁家岗1号,106105367158,1室0厅,28,渝中,简装,29.0,平房,1998
南,大坪,31,协信云栖谷,106103077101,3室1厅,115,渝中,毛坯,94.0,塔楼,2011
东南,化龙桥,35,瑞安翠湖天地,106103483850,3室2厅,143,渝中,毛坯,95.0,塔楼,2017
南东南,化龙桥,40,瑞安翠湖天地,106103525550,3室2厅,275,渝中,精装,158.0,塔楼,2017
北,化龙桥,36,重庆天地雍江御庭,106103975306,2室1厅,177,渝中,精装,104.0,塔楼,2014
南,化龙桥,33,雍江艺庭,106104150560,2室2厅,177,渝中,精装,95.0,塔楼,2010
南,石坪桥,8,石坪村,106103728332,2室1厅,40,九龙坡,简装,42.0,板楼,2007
东南,石坪桥,33,桃源丽景,106103728598,2室1厅,95,九龙坡,毛坯,76.0,塔楼,2011
东,石坪桥,25,同创鸥翔云湖郡,106103728610,2室1厅,71,九龙坡,简装,59.0,塔楼,2010
南,石桥铺,31,柏林小区,106103735876,2室2厅,85,九龙坡,简装,81.0,板塔结合,2011
北,巴国城,17,金科西城大院,106103736432,1室0厅,52,九龙坡,精装,41.0,塔楼,2011
南,巴国城,25,绿云绣,106103738491,2室2厅,96,九龙坡,毛坯,72.0,塔楼,2016
北,黄桷坪,18,广厦城蜜宫,106103779363,2室1厅,96,九龙坡,毛坯,77.0,塔楼,2015
南,华岩,6,金科阳光小镇二期,106103782032,3室2厅,140,九龙坡,精装,117.0,板塔结合,2010
东南,石坪桥,32,地博春天,106103810622,2室2厅,90,九龙坡,精装,80.0,塔楼,2006
南,蟠龙,32,隆鑫西城汇,106103816133,2室1厅,92,九龙坡,毛坯,77.0,塔楼,2014
东南,巴国城,33,巴国公馆,106103827164,3室2厅,136,九龙坡,精装,101.0,板楼,2006
南,华岩,30,恒大雅苑,106103829328,4室2厅,168,九龙坡,简装,159.0,板塔结合,2017
南,华岩,18,西苑六号,106103832545,3室2厅,105,九龙坡,精装,86.0,塔楼,2015
西,石桥铺,34,我平方小区,106103844303,2室2厅,93,九龙坡,毛坯,93.0,塔楼,2007
东,杨家坪,33,保利花半里玫瑰园,106103848209,1室1厅,79.8,九龙坡,精装,43.0,塔楼,2014
北,二郎,18,西城首座,106103856107,2室2厅,85,九龙坡,精装,62.0,塔楼,2012
东,石桥铺,34,我平方小区,106103862698,1室1厅,52,九龙坡,简装,41.0,塔楼,2007
东南,谢家湾,32,奥园康城B区,106103902351,2室1厅,96,九龙坡,简装,79.0,塔楼,2008
北,石坪桥,33,保利爱尚里尚美,106103915915,3室2厅,147,九龙坡,毛坯,98.0,板塔结合,2016
东南,石桥铺,32,建工新康桥,106103931842,2室2厅,69,九龙坡,简装,52.0,塔楼,2004
东南,杨家坪,9,西郊二村,106103937321,2室2厅,56,九龙坡,简装,66.0,塔楼,1997
东,谢家湾,33,保利港湾国际,106103937446,3室2厅,162,九龙坡,简装,130.0,塔楼,2011
东,石桥铺,10,南方花园C1区,106103976521,3室2厅,85,九龙坡,简装,113.0,塔楼,2005
西南,二郎,33,同心家园A组团,106103988741,3室2厅,125,九龙坡,简装,108.0,塔楼,2010
北,石坪桥,8,冶金三村,106103997111,2室1厅,57,九龙坡,简装,60.0,暂无数据,1998
南,蟠龙,31,中冶幸福居,106103410490,2室1厅,79,九龙坡,毛坯,73.0,塔楼,2007
东南,华岩,32,叠彩西城A区,106103464806,3室2厅,89,九龙坡,精装,69.0,塔楼,2013
南,谢家湾,10,文化一村,106103465660,2室1厅,50,九龙坡,简装,56.0,板楼,1996
南,华岩,32,美每家华龙城,106103470787,3室2厅,96,九龙坡,精装,90.0,塔楼,2016
南,石坪桥,27,怡然苑,106103485010,1室1厅,48,九龙坡,简装,51.0,塔楼,2000
南,黄桷坪,31,新华春天,106103490556,2室2厅,85,九龙坡,毛坯,77.0,塔楼,2009
南北,二郎,33,水晶城（九龙坡）,106103497319,1室1厅,48.5,九龙坡,毛坯,51.0,塔楼,2010
南,蟠龙,33,万科西城二期,106103575849,3室1厅,125,九龙坡,毛坯,74.0,塔楼,2017
东南,石坪桥,26,同创鸥翔云湖郡,106103591342,2室2厅,76,九龙坡,简装,67.0,塔楼,2010
东,华岩,18,恒大雅苑,106103612524,3室2厅,130,九龙坡,精装,106.0,板塔结合,2012
东南,华岩,31,美每家美华星都,106103613333,3室2厅,85,九龙坡,毛坯,82.0,塔楼,2017
南,石桥铺,6,六店小区,106103615813,1室1厅,41,九龙坡,简装,48.0,板楼,2001
东南,蟠龙,27,皇庭珠宝城,106103640526,2室2厅,100,九龙坡,毛坯,73.0,塔楼,2016
东,石桥铺,22,珠江华轩,106103664143,2室1厅,113,九龙坡,简装,88.0,塔楼,2006
南,石坪桥,24,阳光心悦,106103668140,3室1厅,125,九龙坡,精装,107.0,塔楼,2007
东南,彩云湖,26,金科云湖天都,106103678373,2室2厅,115,九龙坡,精装,85.0,塔楼,2008
东南,毛线沟,8,龙城锦都,106103680998,2室1厅,68,九龙坡,简装,78.0,板楼,2001
西,谢家湾,42,华润二十四城嘉悦府,106103700182,1室0厅,68,九龙坡,精装,44.0,塔楼,2016
南,石桥铺,8,南方花园A区,106103701378,2室2厅,75,九龙坡,简装,84.0,板楼,2000
南,石坪桥,32,万科西九,106103711456,2室2厅,81,九龙坡,毛坯,52.0,塔楼,2015
东南,蟠龙,18,皇庭珠宝城,106103717938,3室2厅,96.5,九龙坡,毛坯,84.0,塔楼,2016
东,陈家坪,22,彩色奥邻,106103718625,2室2厅,95,九龙坡,精装,96.0,塔楼,2006
西南,黄桷坪,18,广厦城蜜宫,106103719096,1室1厅,68,九龙坡,毛坯,59.0,塔楼,2015
南,石桥铺,30,朝阳四季花语,106103001584,2室1厅,75,九龙坡,简装,51.0,塔楼,2011
南,杨家坪,24,珠江彩世界,106103004124,2室1厅,102,九龙坡,精装,85.0,塔楼,2005
东南,杨家坪,33,保利花半里玫瑰园,106103016993,1室1厅,83,九龙坡,简装,52.0,塔楼,2014
东南,石桥铺,32,半山七号,106103066868,2室1厅,85,九龙坡,毛坯,75.0,塔楼,2012
南,华岩,2,北京城建龙樾湾,106103098919,3室2厅,175,九龙坡,毛坯,124.0,板楼,2015
东南,蟠龙,33,彩云印象,106103128483,2室1厅,87,九龙坡,精装,76.0,板塔结合,2008
南,华岩,6,和泓四季A区,106103137700,4室2厅,210,九龙坡,毛坯,226.0,板楼,2016
东,谢家湾,27,创泰安居大厦,106103159940,2室1厅,80,九龙坡,简装,87.0,塔楼,2007
西南,石坪桥,32,地博春天,106103167728,2室1厅,98,九龙坡,简装,83.0,塔楼,2006
南,蟠龙,27,皇庭珠宝城,106103178408,2室2厅,110,九龙坡,精装,73.0,塔楼,2016
东南,黄桷坪,32,志龙观江嶺,106103192442,2室2厅,110,九龙坡,简装,80.0,塔楼,2017
东南,石桥铺,32,紫薇北苑,106103195712,2室1厅,77,九龙坡,精装,57.0,塔楼,2007
南,蟠龙,27,皇庭珠宝城,106103227262,2室2厅,102,九龙坡,毛坯,76.0,塔楼,2016
南,谢家湾,32,华宇春江花月,106103247856,1室1厅,70,九龙坡,毛坯,44.0,塔楼,2010
东南,杨家坪,31,盾安九龙都,106103266199,2室2厅,115,九龙坡,简装,82.0,塔楼,2006
南,彩云湖,32,光华风和日丽,106103303613,1室1厅,65,九龙坡,精装,48.0,塔楼,2008
东南,华岩,33,斌鑫中央国际公园,106103308802,3室2厅,135,九龙坡,精装,105.0,塔楼,2014
东东南,石坪桥,26,同创鸥翔云湖郡,106103344442,2室1厅,70,九龙坡,精装,60.0,塔楼,2010
南,石坪桥,18,骏逸新视界,106103348599,2室1厅,105,九龙坡,精装,92.0,塔楼,2006
南,马王乡,33,北大资源燕南,106103352966,2室2厅,110,九龙坡,简装,75.0,塔楼,2015
北,谢家湾,9,建工三村,106103356673,2室1厅,66,九龙坡,简装,80.0,塔楼,2003
东南南,马王乡,32,筑锦尚堰B区,106103370660,2室1厅,75,九龙坡,毛坯,73.0,板塔结合,2015
东东南,石坪桥,32,万科西九,106103381599,1室1厅,75,九龙坡,毛坯,47.0,塔楼,2015
南,二郎,32,渝高香洲,106103386133,2室1厅,134,九龙坡,毛坯,89.0,塔楼,2017
东,谢家湾,33,奥园康城C区,106103392261,2室2厅,115,九龙坡,简装,84.0,塔楼,2009
西南,二郎,29,西城首座,106105338605,1室1厅,31,九龙坡,其他,26.0,塔楼,2012
南,陈家坪,29,通用晶城,106105353360,2室2厅,130,九龙坡,其他,91.0,塔楼,2017
东南,石桥铺,32,紫薇北苑,106101564102,5室1厅,105,九龙坡,简装,88.0,塔楼,2007
南北,华岩,8,北京城建龙樾湾,106101768020,3室2厅,140,九龙坡,精装,115.0,板楼,2015
东,蟠龙,30,船舶云湖绿岛,106101808481,2室2厅,86,九龙坡,简装,87.0,塔楼,2010
南北,华岩,7,斌鑫中央国际公园,106102020562,3室1厅,238,九龙坡,毛坯,157.0,板楼,2015
东,华岩,32,恒大雅苑,106102179733,3室2厅,110,九龙坡,精装,93.0,塔楼,2018
南,二郎,32,同心家园A组团,106102210164,2室2厅,110,九龙坡,简装,90.0,塔楼,2010
东南,黄桷坪,31,蟠龙龙蟠凤逸,106102256971,2室1厅,83,九龙坡,毛坯,81.0,塔楼,2017
西,石桥铺,31,兰花丽景,106102270278,3室2厅,125,九龙坡,毛坯,103.0,塔楼,2015
东东南,巴国城,34,金科西城大院,106102409196,2室2厅,97,九龙坡,精装,73.0,塔楼,2010
东南,二郎,32,同心家园A组团,106102420434,2室2厅,106,九龙坡,精装,91.0,塔楼,2010
东南,华岩,32,和泓四季A区,106102423622,2室2厅,105,九龙坡,精装,78.0,塔楼,2016
南,谢家湾,42,华润二十四城三期,106102538462,1室1厅,149.8,九龙坡,精装,58.0,塔楼,2013
东,华岩,27,斌鑫中央国际公园,106102665150,2室1厅,80,九龙坡,毛坯,70.0,塔楼,2015
南,石桥铺,33,渝景新天地,106102745569,2室2厅,100,九龙坡,精装,86.0,板楼,2010
南,马王乡,33,北大资源燕南,106102764888,2室2厅,90,九龙坡,精装,63.0,塔楼,2017
南,石桥铺,34,恒鑫名城二期,106102768755,2室1厅,110,九龙坡,毛坯,80.0,塔楼,2010
北南,石桥铺,32,紫薇北苑,106102842087,3室2厅,102,九龙坡,毛坯,87.0,塔楼,2007
东南,石桥铺,33,隆鑫花漾四季,106102850177,3室1厅,105,九龙坡,精装,88.0,塔楼,2008
西南,石桥铺,4,隆鑫花漾湖,106102859040,5室2厅,300,九龙坡,毛坯,260.0,板楼,2008
北,石坪桥,33,地博春天,106102893876,2室2厅,87,九龙坡,简装,84.0,塔楼,2006
南,石坪桥,10,建筑一村,106102894509,2室1厅,46,九龙坡,简装,58.0,板楼,2003
东,石桥铺,32,紫薇北苑,106102994405,3室2厅,90,九龙坡,毛坯,83.0,塔楼,2014
西南,袁家岗,25,中新城上城,106103395807,1室0厅,65,九龙坡,精装,47.0,塔楼,2008
南,陈家坪,29,通用晶城,106103596750,2室2厅,110,九龙坡,毛坯,78.0,塔楼,2017
南,彩云湖,34,光华风和日丽,106103766246,2室1厅,118,九龙坡,精装,88.0,塔楼,2008
南,蟠龙,32,隆鑫西城汇,106103833280,2室1厅,103,九龙坡,精装,76.0,塔楼,2014
南,蟠龙,32,隆鑫西城汇,106103836443,2室1厅,106,九龙坡,精装,77.0,塔楼,2014
东南,石坪桥,26,同创鸥翔云湖郡,106103862361,2室1厅,65,九龙坡,精装,57.0,塔楼,2010
东南,石桥铺,12,隆鑫花漾岭,106103893679,2室1厅,105,九龙坡,精装,77.0,塔楼,2013
南,白市驿,26,金凤苑,106103959608,2室1厅,67,九龙坡,毛坯,87.0,塔楼,2015
南,马王乡,33,北大资源燕南,106104070205,1室1厅,90,九龙坡,精装,59.0,塔楼,2016
东南西,谢家湾,32,大鼎城市广场A区,106104125593,1室0厅,69,九龙坡,其他,46.0,塔楼,2010
东,毛线沟,30,锦冠明珠,106104196642,2室2厅,89.5,九龙坡,简装,87.0,塔楼,2007
西南,石坪桥,18,金洲大厦,106104222246,2室2厅,74,九龙坡,简装,66.0,塔楼,2006
东,石桥铺,34,蜜城,106104477530,1室2厅,71,九龙坡,精装,46.0,塔楼,2013
东,石坪桥,18,金洲大厦,106104609369,1室0厅,45,九龙坡,其他,41.0,塔楼,2006
西南,毛线沟,18,龙城锦都,106104678996,2室2厅,91,九龙坡,简装,92.0,塔楼,2006
南,华岩,22,七彩华府,106104688365,3室1厅,165,九龙坡,其他,182.0,塔楼,2012
南北,杨家坪,11,西郊支路,106104707256,2室1厅,51,九龙坡,简装,59.0,板楼,2012
南,谢家湾,27,创泰安居大厦,106104859057,2室1厅,79.8,九龙坡,其他,87.0,塔楼,2007
东南,蟠龙,19,金茂悦,106104861661,1室1厅,48,九龙坡,其他,28.0,塔楼,2017
南,石桥铺,32,天骄美茵河谷,106104894327,3室2厅,162,九龙坡,其他,149.0,塔楼,2007
南,华岩,18,斌鑫西城绿锦,106104897235,2室2厅,83,九龙坡,其他,73.0,塔楼,2013
东南,陈家坪,33,中国铁建玖城壹号,106104940373,2室1厅,83,九龙坡,毛坯,59.0,塔楼,2017
东南,黄桷坪,6,凤华雅苑,106104983539,3室1厅,87,九龙坡,简装,85.0,板楼,2005
东南,谢家湾,32,华润二十四城,106104986703,1室1厅,66,九龙坡,毛坯,44.0,塔楼,2011
南,二郎,28,西城尚景,106105281025,2室1厅,53,九龙坡,其他,50.0,塔楼,2009
东南,巴国城,18,保利可爱岛,106102690119,3室2厅,148,九龙坡,精装,98.0,塔楼,2012
东南南,黄桷坪,18,广厦城江界,106102738144,3室1厅,135,九龙坡,精装,128.0,塔楼,2007
南,石桥铺,34,恒鑫名城二期,106102774249,3室2厅,96,九龙坡,精装,84.0,塔楼,2010
西,彩云湖,25,金科绿韵康城,106102779096,3室2厅,118,九龙坡,精装,102.0,塔楼,2006
南,谢家湾,32,华宇春江花月,106102782302,3室1厅,155,九龙坡,简装,114.0,塔楼,2009
西南,二郎,5,同天依云郡,106102803362,3室2厅,250,九龙坡,毛坯,150.0,板楼,2010
东南,蟠龙,33,盘龙兴苑,106102809052,3室2厅,105,九龙坡,毛坯,96.0,塔楼,2012
南,杨家坪,25,东原九城时光,106102839163,2室1厅,175,九龙坡,精装,95.0,板塔结合,2015
东,杨家坪,12,都市桃源,106102848508,3室1厅,135,九龙坡,精装,86.0,板楼,2005
北,巴国城,30,金科西城大院,106102876622,3室2厅,158,九龙坡,精装,109.0,塔楼,2011
南北,彩云湖,32,金科绿韵康城,106102889271,3室2厅,240,九龙坡,精装,154.0,塔楼,2006
东,谢家湾,18,艾佳沁园,106102910673,4室2厅,211,九龙坡,简装,138.0,板楼,2003
西南,蟠龙,33,万科西城二期,106102942893,3室2厅,150,九龙坡,精装,75.0,塔楼,2016
西南,陈家坪,33,春风与湖,106102947287,3室1厅,168,九龙坡,精装,98.0,塔楼,2013
东南,谢家湾,18,艾佳沁园,106102964386,3室2厅,190,九龙坡,简装,106.0,板楼,2003
东,彩云湖,25,金科绿韵康城,106102966565,3室2厅,122,九龙坡,精装,102.0,塔楼,2006
南,杨家坪,30,晋愉九龙湾,106103026027,1室1厅,52,九龙坡,精装,45.0,塔楼,2007
东,白市驿,33,金凤苑,106103055172,3室2厅,85,九龙坡,毛坯,112.0,塔楼,2015
西北,马王乡,32,北大资源燕南,106103075458,3室2厅,152,九龙坡,精装,105.0,塔楼,2015
南,陈家坪,34,志高花园,106103100310,3室1厅,100,九龙坡,毛坯,100.0,塔楼,2014
东南,杨家坪,32,恒大绿洲,106103177736,3室2厅,200,九龙坡,精装,118.0,塔楼,2010
西南,谢家湾,33,奥园康城C区,106103237389,3室1厅,120,九龙坡,精装,94.0,塔楼,2009
东北,谢家湾,33,奥园康城B区,106103320905,3室2厅,116,九龙坡,简装,91.0,塔楼,2008
东南,谢家湾,33,聚金万佳苑,106103306686,2室2厅,92,九龙坡,简装,78.0,塔楼,2007
东,谢家湾,28,金荷花园,106102055472,3室2厅,198,九龙坡,精装,132.0,塔楼,2007
东南,石桥铺,33,隆鑫花漾四季,106102131156,4室2厅,140,九龙坡,精装,108.0,塔楼,2008
南,彩云湖,12,金科云湖天都,106102135117,3室2厅,130,九龙坡,精装,89.0,塔楼,2010
西北,石坪桥,42,金悦熙城,106102191583,3室2厅,130,九龙坡,精装,84.0,塔楼,2016
南,毛线沟,11,龙城锦都,106102200980,3室2厅,100,九龙坡,简装,96.0,板楼,2001
东南,动物园,31,广厦经典,106102207057,3室1厅,165,九龙坡,精装,128.0,塔楼,2002
东,石桥铺,9,龙景苑(九龙坡),106102247180,3室2厅,139,九龙坡,精装,124.0,板楼,2006
东,杨家坪,16,前进路68号,106102258959,3室2厅,110,九龙坡,简装,90.0,塔楼,1999
东北,谢家湾,33,华润二十四城,106102259561,4室2厅,250,九龙坡,精装,135.0,塔楼,2011
东南,石桥铺,11,南方花园B区,106102293513,4室2厅,167,九龙坡,精装,189.0,板楼,2002
南,二郎,32,同天观云邸,106102322485,4室2厅,150,九龙坡,简装,129.0,塔楼,2009
东南,杨家坪,30,正升百老汇,106102327150,3室1厅,118,九龙坡,精装,73.0,塔楼,2009
南,石桥铺,6,天骄美茵河谷,106102400405,3室2厅,138,九龙坡,简装,107.0,塔楼,2006
东南,二郎,5,同天依云郡,106102432529,4室2厅,270,九龙坡,毛坯,162.0,板楼,2010
东南,华岩,7,华福雅苑,106102453552,3室2厅,65,九龙坡,毛坯,89.0,板楼,2015
东南,二郎,5,同天依云郡,106102456117,4室2厅,260,九龙坡,精装,150.0,板楼,2010
东南,黄桷坪,18,广厦城巢上,106102481779,3室2厅,130,九龙坡,简装,106.0,塔楼,2007
南,蟠龙,33,奥园盘龙壹号,106102488536,3室2厅,148,九龙坡,精装,89.0,板楼,2015
东北,黄桷坪,18,广厦城蜜宫,106102491785,3室2厅,130,九龙坡,精装,92.0,塔楼,2015
东南,石桥铺,33,隆鑫花漾四季,106102492418,3室2厅,150,九龙坡,精装,110.0,塔楼,2008
南,彩云湖,26,金科云湖天都,106102500735,3室2厅,135,九龙坡,精装,117.0,塔楼,2010
南北,二郎,32,同天观云邸,106102513073,3室2厅,162,九龙坡,精装,130.0,塔楼,2009
南,石桥铺,17,新锐地带,106102514478,4室1厅,165,九龙坡,精装,146.0,塔楼,2003
南,石桥铺,33,隆鑫花漾四季,106102561282,3室2厅,145,九龙坡,精装,110.0,塔楼,2008
东南,谢家湾,30,华润万象里,106102570335,3室1厅,213,九龙坡,精装,93.0,塔楼,2017
南,巴国城,34,金科西城大院,106102592168,3室2厅,150,九龙坡,精装,104.0,塔楼,2010
东,谢家湾,33,华宇春江花月,106102648430,3室1厅,120,九龙坡,简装,88.0,塔楼,2008
东南,杨家坪,18,桃景阁,106102664917,3室2厅,148,九龙坡,精装,140.0,塔楼,2005
西南,彩云湖,28,兴茂盛世国际,106104885347,2室2厅,135,九龙坡,精装,97.0,塔楼,2015
西南,彩云湖,28,兴茂盛世国际,106104885668,2室2厅,135,九龙坡,精装,97.0,塔楼,2015
南北,石桥铺,28,远洋香派,106104889636,3室1厅,110,九龙坡,毛坯,75.0,塔楼,2017
东南,石坪桥,25,同创鸥翔云湖郡,106104914122,1室1厅,55,九龙坡,精装,48.0,塔楼,2010
南,石桥铺,28,祥御巴山,106104916964,1室1厅,60,九龙坡,精装,45.0,塔楼,2011
东南,石坪桥,33,保利爱尚里尚佳,106104958515,2室2厅,126,九龙坡,精装,73.0,塔楼,2015
东,马王乡,32,北大资源燕南,106104972232,2室2厅,112,九龙坡,精装,77.0,塔楼,2015
东,谢家湾,33,华宇春江花月,106104987107,1室1厅,78,九龙坡,精装,46.0,塔楼,2008
西南西,华岩,33,宫和西香郡,106105003275,2室2厅,88,九龙坡,精装,68.0,塔楼,2016
南,石桥铺,33,恒鑫名城二期,106105006136,2室1厅,84,九龙坡,其他,69.0,塔楼,2010
南,石坪桥,33,保利爱尚里尚佳,106105042545,2室2厅,122,九龙坡,精装,78.0,塔楼,2015
南,石桥铺,30,半山七号,106105051416,2室2厅,82,九龙坡,精装,63.0,塔楼,2012
西北,石坪桥,33,华美时代城,106105080167,2室2厅,105,九龙坡,精装,79.0,塔楼,2015
东南,动物园,33,西城映画,106105095437,2室1厅,97,九龙坡,精装,71.0,塔楼,2007
南北,陈家坪,37,春风与湖,106105104251,2室2厅,126,九龙坡,其他,82.0,塔楼,2015
东,杨家坪,28,盛仁汇,106100379155,2室2厅,100,九龙坡,简装,91.0,塔楼,2003
北,彩云湖,32,金科云湖天都,106100995141,3室2厅,188,九龙坡,简装,128.0,塔楼,2010
东南,袁家岗,33,金茂珑悦,106101484660,3室2厅,205,九龙坡,精装,109.0,塔楼,2016
东南,彩云湖,33,协信天骄城,106101526010,5室2厅,320,九龙坡,精装,170.0,塔楼,2008
东南,杨家坪,28,建设广场,106101584666,3室2厅,128,九龙坡,简装,119.0,塔楼,2006
东,石桥铺,32,同心家园B组团,106101791130,3室1厅,86,九龙坡,精装,69.0,塔楼,2011
南,杨家坪,29,天赐佳园,106101863324,2室2厅,120,九龙坡,简装,113.0,塔楼,2000
东南,袁家岗,28,渝中花园3号,106101889607,3室2厅,108,九龙坡,简装,108.0,塔楼,2003
东南,石桥铺,28,秋玉景苑,106101889773,3室1厅,86,九龙坡,精装,68.0,塔楼,2014
东南,黄桷坪,6,凤华雅苑,106101918256,3室2厅,140,九龙坡,简装,136.0,板楼,2005
南,白市驿,33,金凤苑,106101977463,3室2厅,90,九龙坡,毛坯,110.0,塔楼,2015
西北,石桥铺,9,隆鑫花漾湖,106101984262,3室2厅,153,九龙坡,简装,115.0,塔楼,2008
南,杨家坪,33,联发嘉园,106101988857,1室1厅,95,九龙坡,精装,62.0,塔楼,2011
南北,华岩,6,金科阳光小镇三期,106102046930,4室2厅,200,九龙坡,毛坯,135.0,板楼,2014
南,彩云湖,32,金科云湖天都,106102051960,3室2厅,170,九龙坡,毛坯,128.0,塔楼,2010
南,石桥铺,30,嶺秀枫景,106104368042,2室2厅,105,九龙坡,精装,86.0,塔楼,2007
东,二郎,19,浩博星钻,106104374014,1室1厅,39.5,九龙坡,精装,38.0,塔楼,2016
北,石桥铺,34,我平方小区,106104383867,1室0厅,41.5,九龙坡,简装,33.0,塔楼,2007
南北,石桥铺,19,龙湖新壹城,106104403073,1室1厅,50.8,九龙坡,精装,26.0,塔楼,2017
东,华岩,18,斌鑫西城绿锦榕尚居,106104512626,2室2厅,78,九龙坡,精装,77.0,塔楼,2014
东,石桥铺,18,新锐地带,106104530086,2室2厅,116,九龙坡,精装,63.0,塔楼,2003
南,二郎,32,紫薇南苑,106104554772,1室1厅,64,九龙坡,简装,54.0,塔楼,2017
南,石桥铺,32,柏林小区,106104585272,2室1厅,85,九龙坡,精装,80.0,板塔结合,2010
东南,石桥铺,16,国窖明城,106104601585,1室1厅,56,九龙坡,简装,45.0,塔楼,2006
南,动物园,33,西城映画,106104607334,2室1厅,83,九龙坡,精装,59.0,塔楼,2007
西,华岩,31,和泓四季B3区,106104637544,2室1厅,63,九龙坡,精装,52.0,塔楼,2016
南,谢家湾,42,华润二十四城三期,106104646027,1室0厅,85,九龙坡,其他,44.0,塔楼,2013
南北,袁家岗,11,金茂未来域,106104664395,1室1厅,52,九龙坡,精装,38.0,塔楼,2015
北,谢家湾,42,华润二十四城嘉悦府,106104667890,1室1厅,90,九龙坡,精装,57.0,塔楼,2016
西北,袁家岗,19,金茂未来域,106104675069,1室0厅,49,九龙坡,精装,47.0,塔楼,2014
东南,石坪桥,33,桃源丽景,106104682334,2室2厅,95,九龙坡,精装,75.0,塔楼,2011
东南,石桥铺,34,恒鑫名城三期,106104719090,2室2厅,105,九龙坡,精装,79.0,塔楼,2015
东,动物园,32,圣悦新都,106104753900,2室2厅,106,九龙坡,精装,71.0,塔楼,2015
东南,动物园,29,志龙大厦,106104794095,2室2厅,120,九龙坡,精装,95.0,塔楼,2006
南,马王乡,33,北大资源燕南,106104832492,2室2厅,98,九龙坡,精装,63.0,塔楼,2017
东南,袁家岗,28,中新城上城,106104858518,1室1厅,76,九龙坡,精装,49.0,塔楼,2008
东,杨家坪,30,正升百老汇,106104859053,1室1厅,70,九龙坡,精装,47.0,塔楼,2009
东南,石坪桥,32,紫苑COSMO时代,106104860028,2室1厅,83,九龙坡,精装,58.0,塔楼,2016
东,彩云湖,33,金科云湖天都,106104880888,1室1厅,58,九龙坡,其他,45.0,塔楼,2006
南,华岩,7,奥园国际城,106101830335,3室2厅,160,九龙坡,简装,127.0,塔楼,2013
东,谢家湾,33,华润二十四城,106101879123,3室2厅,245,九龙坡,精装,125.0,塔楼,2011
西南,杨家坪,26,恒大绿洲B区,106102160603,4室2厅,205,九龙坡,精装,150.0,塔楼,2010
南,黄桷坪,11,江畔华景,106102279742,1室1厅,69,九龙坡,简装,57.0,板塔结合,2004
南,谢家湾,32,华宇春江花月,106102643800,2室1厅,110,九龙坡,精装,71.0,塔楼,2010
